filepath,xmin,ymin,xmax,ymax,class_name
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80174.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80241.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80259.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80269.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80288.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80290.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80294.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8031.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80310.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80325.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80365.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80457.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80458.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80488.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80492.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80526.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80531.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80539.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80584.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80596.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80621.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80630.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80652.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80661.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80662.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80666.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80676.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80773.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8081.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80838.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80858.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80939.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80967.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_80986.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81035.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81052.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81095.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81103.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81124.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81192.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81194.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81205.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81207.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8122.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81260.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81279.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8128.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81332.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81340.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81350.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81383.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81396.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81441.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81502.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81503.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81517.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81527.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81530.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8156.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81588.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8160.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81621.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81643.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81735.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81940.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81943.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_81971.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82025.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82027.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82035.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82101.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82122.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82185.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82200.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8222.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82267.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82290.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82314.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82321.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82329.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82353.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82355.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82365.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82409.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82453.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82545.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82563.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82591.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82610.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8264.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82654.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82675.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82721.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82761.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82800.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82934.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_82948.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83000.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83093.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83134.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83187.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8319.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83251.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83282.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83316.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83326.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83391.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83438.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83502.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83586.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83624.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83654.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83656.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83748.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83780.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83829.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83852.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83911.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83924.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_83984.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84019.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84072.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84099.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84114.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84131.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8415.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84204.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84206.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84279.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84289.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84358.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84376.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84384.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84397.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_844.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84418.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84424.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84583.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84817.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84822.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84894.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84899.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84905.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84935.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_84960.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85057.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85072.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85138.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85194.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85275.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8541.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85416.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8543.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85555.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85624.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85701.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8571.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85727.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85798.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85821.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85885.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85888.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85898.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85906.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85940.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_85949.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86013.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86021.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86052.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86168.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86237.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86303.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86323.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86347.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86402.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86407.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86427.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86446.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86466.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86533.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86581.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86589.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86599.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86606.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86642.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86692.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8670.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86714.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86795.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86851.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86894.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86913.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_86976.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87016.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87060.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87085.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8717.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87245.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87263.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87270.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87301.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87330.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87355.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87373.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87445.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87609.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87666.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87669.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87674.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87687.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87735.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87789.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87801.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87811.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87846.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87852.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87946.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87969.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_87995.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_88021.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_88057.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_88072.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_88075.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_88085.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_88140.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_88169.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_88177.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_88191.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_88217.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_88321.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_88389.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_88409.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8841.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_88426.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_8843.jpg,0,0,0,0,no_phone
C:/Users/Zaid/Desktop/Datasets/Kaggle/nophonetrain/c0/img_88531.jpg,0,0,0,0,no_phone
