filename,width,height,class,xmin,ymin,xmax,ymax
/home/candle/datasets/Mobile/Driver/train/c1/img_40953.jpg,640,480,Comp,362,183,437,280
/home/candle/datasets/Mobile/Driver/train/c1/img_41084.jpg,640,480,Comp,360,211,436,285
/home/candle/datasets/Mobile/Driver/train/c1/img_41191.jpg,640,480,Comp,415,138,495,244
/home/candle/datasets/Mobile/Driver/train/c1/img_41251.jpg,640,480,Comp,359,235,442,311
/home/candle/datasets/Mobile/Driver/train/c1/img_41262.jpg,640,480,Comp,322,241,408,339
/home/candle/datasets/Mobile/Driver/train/c1/img_41295.jpg,640,480,Comp,376,244,441,322
/home/candle/datasets/Mobile/Driver/train/c1/img_4137.jpg,640,480,Comp,400,124,470,221
/home/candle/datasets/Mobile/Driver/train/c1/img_41412.jpg,640,480,Comp,285,267,383,342
/home/candle/datasets/Mobile/Driver/train/c1/img_41413.jpg,640,480,Comp,412,303,521,382
/home/candle/datasets/Mobile/Driver/train/c1/img_41582.jpg,640,480,Comp,358,216,416,293
/home/candle/datasets/Mobile/Driver/train/c1/img_41651.jpg,640,480,Comp,328,251,411,346
/home/candle/datasets/Mobile/Driver/train/c1/img_41665.jpg,640,480,Comp,272,258,354,345
/home/candle/datasets/Mobile/Driver/train/c1/img_41670.jpg,640,480,Comp,442,116,511,221
/home/candle/datasets/Mobile/Driver/train/c1/img_41695.jpg,640,480,Comp,406,298,515,365
/home/candle/datasets/Mobile/Driver/train/c1/img_41699.jpg,640,480,Comp,295,219,369,308
/home/candle/datasets/Mobile/Driver/train/c1/img_41731.jpg,640,480,Comp,353,223,423,321
/home/candle/datasets/Mobile/Driver/train/c1/img_4177.jpg,640,480,Comp,339,255,429,349
/home/candle/datasets/Mobile/Driver/train/c1/img_41780.jpg,640,480,Comp,448,134,521,230
/home/candle/datasets/Mobile/Driver/train/c1/img_41831.jpg,640,480,Comp,396,204,474,303
/home/candle/datasets/Mobile/Driver/train/c1/img_41834.jpg,640,480,Comp,349,236,421,311
/home/candle/datasets/Mobile/Driver/train/c1/img_41920.jpg,640,480,Comp,414,161,486,251
/home/candle/datasets/Mobile/Driver/train/c1/img_42047.jpg,640,480,Comp,377,245,434,295
/home/candle/datasets/Mobile/Driver/train/c1/img_42067.jpg,640,480,Comp,361,234,425,319
/home/candle/datasets/Mobile/Driver/train/c1/img_42090.jpg,640,480,Comp,399,216,481,310
/home/candle/datasets/Mobile/Driver/train/c1/img_42153.jpg,640,480,Comp,391,275,513,361
/home/candle/datasets/Mobile/Driver/train/c1/img_42169.jpg,640,480,Comp,264,249,345,340
/home/candle/datasets/Mobile/Driver/train/c1/img_4217.jpg,640,480,Comp,365,215,441,286
/home/candle/datasets/Mobile/Driver/train/c1/img_42190.jpg,640,480,Comp,380,234,452,304
/home/candle/datasets/Mobile/Driver/train/c1/img_42241.jpg,640,480,Comp,300,213,367,310
/home/candle/datasets/Mobile/Driver/train/c1/img_42250.jpg,640,480,Comp,361,212,435,285
/home/candle/datasets/Mobile/Driver/train/c1/img_42274.jpg,640,480,Comp,356,233,433,315
/home/candle/datasets/Mobile/Driver/train/c1/img_42460.jpg,640,480,Comp,355,244,426,306
/home/candle/datasets/Mobile/Driver/train/c1/img_42487.jpg,640,480,Comp,400,177,474,261
/home/candle/datasets/Mobile/Driver/train/c1/img_42509.jpg,640,480,Comp,343,232,405,301
/home/candle/datasets/Mobile/Driver/train/c1/img_42534.jpg,640,480,Comp,341,257,431,354
/home/candle/datasets/Mobile/Driver/train/c1/img_42544.jpg,640,480,Comp,406,159,494,251
/home/candle/datasets/Mobile/Driver/train/c1/img_42558.jpg,640,480,Comp,343,259,453,363
/home/candle/datasets/Mobile/Driver/train/c1/img_42624.jpg,640,480,Comp,291,272,376,349
/home/candle/datasets/Mobile/Driver/train/c1/img_42677.jpg,640,480,Comp,331,187,420,265
/home/candle/datasets/Mobile/Driver/train/c1/img_42707.jpg,640,480,Comp,357,273,448,363
/home/candle/datasets/Mobile/Driver/train/c1/img_42739.jpg,640,480,Comp,332,242,410,305
/home/candle/datasets/Mobile/Driver/train/c1/img_42744.jpg,640,480,Comp,405,297,507,382
/home/candle/datasets/Mobile/Driver/train/c1/img_42773.jpg,640,480,Comp,314,189,410,271
/home/candle/datasets/Mobile/Driver/train/c1/img_42853.jpg,640,480,Comp,374,259,438,314
/home/candle/datasets/Mobile/Driver/train/c1/img_42871.jpg,640,480,Comp,437,193,525,271
/home/candle/datasets/Mobile/Driver/train/c1/img_42876.jpg,640,480,Comp,372,222,457,310
/home/candle/datasets/Mobile/Driver/train/c1/img_42878.jpg,640,480,Comp,300,231,376,299
/home/candle/datasets/Mobile/Driver/train/c1/img_42960.jpg,640,480,Comp,425,202,505,274
/home/candle/datasets/Mobile/Driver/train/c1/img_42979.jpg,640,480,Comp,290,288,389,346
/home/candle/datasets/Mobile/Driver/train/c1/img_4312.jpg,640,480,Comp,368,275,449,386
/home/candle/datasets/Mobile/Driver/train/c1/img_4330.jpg,640,480,Comp,350,201,417,276
/home/candle/datasets/Mobile/Driver/train/c1/img_43305.jpg,640,480,Comp,360,286,448,377
/home/candle/datasets/Mobile/Driver/train/c1/img_43312.jpg,640,480,Comp,299,233,376,303
/home/candle/datasets/Mobile/Driver/train/c1/img_43320.jpg,640,480,Comp,405,294,525,370
/home/candle/datasets/Mobile/Driver/train/c1/img_4343.jpg,640,480,Comp,348,253,413,318
/home/candle/datasets/Mobile/Driver/train/c1/img_43461.jpg,640,480,Comp,323,190,411,274
/home/candle/datasets/Mobile/Driver/train/c1/img_43519.jpg,640,480,Comp,319,236,383,302
/home/candle/datasets/Mobile/Driver/train/c1/img_43522.jpg,640,480,Comp,349,219,419,319
/home/candle/datasets/Mobile/Driver/train/c1/img_4356.jpg,640,480,Comp,304,238,385,314
/home/candle/datasets/Mobile/Driver/train/c1/img_43562.jpg,640,480,Comp,352,219,422,319
/home/candle/datasets/Mobile/Driver/train/c1/img_43564.jpg,640,480,Comp,327,239,412,313
/home/candle/datasets/Mobile/Driver/train/c1/img_43628.jpg,640,480,Comp,375,232,435,286
/home/candle/datasets/Mobile/Driver/train/c1/img_43668.jpg,640,480,Comp,400,207,481,306
/home/candle/datasets/Mobile/Driver/train/c1/img_43756.jpg,640,480,Comp,360,251,435,337
/home/candle/datasets/Mobile/Driver/train/c1/img_43786.jpg,640,480,Comp,395,251,463,315
/home/candle/datasets/Mobile/Driver/train/c1/img_43798.jpg,640,480,Comp,400,207,480,306
/home/candle/datasets/Mobile/Driver/train/c1/img_43815.jpg,640,480,Comp,359,204,434,280
/home/candle/datasets/Mobile/Driver/train/c1/img_43819.jpg,640,480,Comp,349,264,455,358
/home/candle/datasets/Mobile/Driver/train/c1/img_43871.jpg,640,480,Comp,381,303,494,370
/home/candle/datasets/Mobile/Driver/train/c1/img_43875.jpg,640,480,Comp,350,237,420,313
/home/candle/datasets/Mobile/Driver/train/c1/img_43891.jpg,640,480,Comp,355,236,426,317
/home/candle/datasets/Mobile/Driver/train/c1/img_43955.jpg,640,480,Comp,444,117,514,224
/home/candle/datasets/Mobile/Driver/train/c1/img_43995.jpg,640,480,Comp,329,254,413,350
/home/candle/datasets/Mobile/Driver/train/c1/img_44135.jpg,640,480,Comp,352,239,419,304
/home/candle/datasets/Mobile/Driver/train/c1/img_44158.jpg,640,480,Comp,393,279,508,359
/home/candle/datasets/Mobile/Driver/train/c1/img_44201.jpg,640,480,Comp,350,226,421,296
/home/candle/datasets/Mobile/Driver/train/c1/img_44204.jpg,640,480,Comp,322,234,412,338
/home/candle/datasets/Mobile/Driver/train/c1/img_44241.jpg,640,480,Comp,291,236,366,305
/home/candle/datasets/Mobile/Driver/train/c1/img_44245.jpg,640,480,Comp,346,244,417,314
/home/candle/datasets/Mobile/Driver/train/c1/img_44314.jpg,640,480,Comp,313,298,419,369
/home/candle/datasets/Mobile/Driver/train/c1/img_4434.jpg,640,480,Comp,363,318,482,403
/home/candle/datasets/Mobile/Driver/train/c1/img_44353.jpg,640,480,Comp,358,279,442,365
/home/candle/datasets/Mobile/Driver/train/c1/img_44361.jpg,640,480,Comp,360,231,427,304
/home/candle/datasets/Mobile/Driver/train/c1/img_44362.jpg,640,480,Comp,374,210,458,287
/home/candle/datasets/Mobile/Driver/train/c1/img_44437.jpg,640,480,Comp,321,300,412,358
/home/candle/datasets/Mobile/Driver/train/c1/img_4446.jpg,640,480,Comp,344,241,414,319
/home/candle/datasets/Mobile/Driver/train/c1/img_4454.jpg,640,480,Comp,390,240,465,310
/home/candle/datasets/Mobile/Driver/train/c1/img_44601.jpg,640,480,Comp,388,117,455,220
/home/candle/datasets/Mobile/Driver/train/c1/img_44673.jpg,640,480,Comp,368,299,486,398
/home/candle/datasets/Mobile/Driver/train/c1/img_44731.jpg,640,480,Comp,353,229,425,299
/home/candle/datasets/Mobile/Driver/train/c1/img_44790.jpg,640,480,Comp,356,277,443,370
/home/candle/datasets/Mobile/Driver/train/c1/img_448.jpg,640,480,Comp,355,239,418,315
/home/candle/datasets/Mobile/Driver/train/c1/img_44846.jpg,640,480,Comp,357,229,427,305
/home/candle/datasets/Mobile/Driver/train/c1/img_4490.jpg,640,480,Comp,323,201,413,279
/home/candle/datasets/Mobile/Driver/train/c1/img_4496.jpg,640,480,Comp,304,241,375,322
/home/candle/datasets/Mobile/Driver/train/c1/img_44995.jpg,640,480,Comp,370,257,453,318
/home/candle/datasets/Mobile/Driver/train/c1/img_45049.jpg,640,480,Comp,368,255,440,315
/home/candle/datasets/Mobile/Driver/train/c1/img_45089.jpg,640,480,Comp,373,294,460,407
/home/candle/datasets/Mobile/Driver/train/c1/img_45096.jpg,640,480,Comp,301,234,381,308
/home/candle/datasets/Mobile/Driver/train/c1/img_45198.jpg,640,480,Comp,327,231,394,292
/home/candle/datasets/Mobile/Driver/train/c1/img_4525.jpg,640,480,Comp,300,220,367,316
/home/candle/datasets/Mobile/Driver/train/c1/img_45292.jpg,640,480,Comp,397,208,479,307
/home/candle/datasets/Mobile/Driver/train/c1/img_45321.jpg,640,480,Comp,361,212,434,285
/home/candle/datasets/Mobile/Driver/train/c1/img_45354.jpg,640,480,Comp,327,190,416,269
/home/candle/datasets/Mobile/Driver/train/c1/img_45420.jpg,640,480,Comp,422,192,508,278
/home/candle/datasets/Mobile/Driver/train/c1/img_45471.jpg,640,480,Comp,371,282,465,351
/home/candle/datasets/Mobile/Driver/train/c1/img_45489.jpg,640,480,Comp,351,244,422,304
/home/candle/datasets/Mobile/Driver/train/c1/img_45505.jpg,640,480,Comp,348,262,455,363
/home/candle/datasets/Mobile/Driver/train/c1/img_45506.jpg,640,480,Comp,375,233,436,286
/home/candle/datasets/Mobile/Driver/train/c1/img_45599.jpg,640,480,Comp,369,308,481,399
/home/candle/datasets/Mobile/Driver/train/c1/img_4562.jpg,640,480,Comp,410,187,495,260
/home/candle/datasets/Mobile/Driver/train/c1/img_45632.jpg,640,480,Comp,396,140,463,235
/home/candle/datasets/Mobile/Driver/train/c1/img_45657.jpg,640,480,Comp,306,251,373,322
/home/candle/datasets/Mobile/Driver/train/c1/img_45664.jpg,640,480,Comp,314,196,409,269
/home/candle/datasets/Mobile/Driver/train/c1/img_45692.jpg,640,480,Comp,319,239,400,300
/home/candle/datasets/Mobile/Driver/train/c1/img_45702.jpg,640,480,Comp,357,239,432,306
/home/candle/datasets/Mobile/Driver/train/c1/img_45780.jpg,640,480,Comp,326,198,413,276
/home/candle/datasets/Mobile/Driver/train/c1/img_4581.jpg,640,480,Comp,367,222,438,297
/home/candle/datasets/Mobile/Driver/train/c1/img_45815.jpg,640,480,Comp,355,247,427,306
/home/candle/datasets/Mobile/Driver/train/c1/img_45825.jpg,640,480,Comp,309,243,393,310
/home/candle/datasets/Mobile/Driver/train/c1/img_4591.jpg,640,480,Comp,332,247,407,325
/home/candle/datasets/Mobile/Driver/train/c1/img_45922.jpg,640,480,Comp,403,168,484,243
/home/candle/datasets/Mobile/Driver/train/c1/img_45958.jpg,640,480,Comp,370,272,452,382
/home/candle/datasets/Mobile/Driver/train/c1/img_45976.jpg,640,480,Comp,439,210,521,289
/home/candle/datasets/Mobile/Driver/train/c1/img_45998.jpg,640,480,Comp,300,219,366,317
/home/candle/datasets/Mobile/Driver/train/c1/img_46015.jpg,640,480,Comp,339,246,415,310
/home/candle/datasets/Mobile/Driver/train/c1/img_46044.jpg,640,480,Comp,363,235,429,305
/home/candle/datasets/Mobile/Driver/train/c1/img_46068.jpg,640,480,Comp,394,187,469,263
/home/candle/datasets/Mobile/Driver/train/c1/img_46098.jpg,640,480,Comp,411,89,473,185
/home/candle/datasets/Mobile/Driver/train/c1/img_46141.jpg,640,480,Comp,414,151,494,240
/home/candle/datasets/Mobile/Driver/train/c1/img_46192.jpg,640,480,Comp,352,227,425,298
/home/candle/datasets/Mobile/Driver/train/c1/img_462.jpg,640,480,Comp,356,241,429,315
/home/candle/datasets/Mobile/Driver/train/c1/img_46247.jpg,640,480,Comp,392,212,468,291
/home/candle/datasets/Mobile/Driver/train/c1/img_46257.jpg,640,480,Comp,329,250,411,347
/home/candle/datasets/Mobile/Driver/train/c1/img_46294.jpg,640,480,Comp,385,211,468,313
/home/candle/datasets/Mobile/Driver/train/c1/img_46317.jpg,640,480,Comp,355,226,427,296
/home/candle/datasets/Mobile/Driver/train/c1/img_46373.jpg,640,480,Comp,349,228,415,318
/home/candle/datasets/Mobile/Driver/train/c1/img_46439.jpg,640,480,Comp,363,234,430,306
/home/candle/datasets/Mobile/Driver/train/c1/img_46531.jpg,640,480,Comp,352,233,418,318
/home/candle/datasets/Mobile/Driver/train/c1/img_46577.jpg,640,480,Comp,319,197,408,278
/home/candle/datasets/Mobile/Driver/train/c1/img_46589.jpg,640,480,Comp,372,315,465,399
/home/candle/datasets/Mobile/Driver/train/c1/img_46685.jpg,640,480,Comp,360,230,430,302
/home/candle/datasets/Mobile/Driver/train/c1/img_46867.jpg,640,480,Comp,284,250,363,340
/home/candle/datasets/Mobile/Driver/train/c1/img_46972.jpg,640,480,Comp,343,253,428,352
/home/candle/datasets/Mobile/Driver/train/c1/img_47010.jpg,640,480,Comp,348,239,420,312
/home/candle/datasets/Mobile/Driver/train/c1/img_47034.jpg,640,480,Comp,359,232,431,307
/home/candle/datasets/Mobile/Driver/train/c1/img_47138.jpg,640,480,Comp,349,216,419,315
/home/candle/datasets/Mobile/Driver/train/c1/img_47196.jpg,640,480,Comp,357,228,431,322
/home/candle/datasets/Mobile/Driver/train/c1/img_47199.jpg,640,480,Comp,354,222,425,295
/home/candle/datasets/Mobile/Driver/train/c1/img_47215.jpg,640,480,Comp,363,213,437,287
/home/candle/datasets/Mobile/Driver/train/c1/img_47233.jpg,640,480,Comp,370,218,440,296
/home/candle/datasets/Mobile/Driver/train/c1/img_47407.jpg,640,480,Comp,328,248,415,327
/home/candle/datasets/Mobile/Driver/train/c1/img_47439.jpg,640,480,Comp,321,227,411,340
/home/candle/datasets/Mobile/Driver/train/c1/img_4747.jpg,640,480,Comp,420,156,497,245
/home/candle/datasets/Mobile/Driver/train/c1/img_47482.jpg,640,480,Comp,375,232,455,309
/home/candle/datasets/Mobile/Driver/train/c1/img_47530.jpg,640,480,Comp,415,174,491,261
/home/candle/datasets/Mobile/Driver/train/c1/img_47536.jpg,640,480,Comp,332,236,396,302
/home/candle/datasets/Mobile/Driver/train/c1/img_47539.jpg,640,480,Comp,351,272,446,369
/home/candle/datasets/Mobile/Driver/train/c1/img_47552.jpg,640,480,Comp,366,241,424,295
/home/candle/datasets/Mobile/Driver/train/c1/img_47579.jpg,640,480,Comp,367,276,450,390
/home/candle/datasets/Mobile/Driver/train/c1/img_47617.jpg,640,480,Comp,302,239,382,312
/home/candle/datasets/Mobile/Driver/train/c1/img_47618.jpg,640,480,Comp,383,176,454,263
/home/candle/datasets/Mobile/Driver/train/c1/img_4762.jpg,640,480,Comp,314,236,392,290
/home/candle/datasets/Mobile/Driver/train/c1/img_47641.jpg,640,480,Comp,369,250,443,313
/home/candle/datasets/Mobile/Driver/train/c1/img_4765.jpg,640,480,Comp,346,215,413,319
/home/candle/datasets/Mobile/Driver/train/c1/img_47679.jpg,640,480,Comp,351,224,421,296
/home/candle/datasets/Mobile/Driver/train/c1/img_47685.jpg,640,480,Comp,383,177,458,266
/home/candle/datasets/Mobile/Driver/train/c1/img_47734.jpg,640,480,Comp,338,227,403,300
/home/candle/datasets/Mobile/Driver/train/c1/img_4789.jpg,640,480,Comp,352,274,434,371
/home/candle/datasets/Mobile/Driver/train/c1/img_47896.jpg,640,480,Comp,419,132,491,233
/home/candle/datasets/Mobile/Driver/train/c1/img_47904.jpg,640,480,Comp,360,236,426,319
/home/candle/datasets/Mobile/Driver/train/c1/img_47913.jpg,640,480,Comp,371,215,441,295
/home/candle/datasets/Mobile/Driver/train/c1/img_47965.jpg,640,480,Comp,351,278,443,377
/home/candle/datasets/Mobile/Driver/train/c1/img_47993.jpg,640,480,Comp,366,307,476,397
/home/candle/datasets/Mobile/Driver/train/c1/img_48025.jpg,640,480,Comp,471,248,555,337
/home/candle/datasets/Mobile/Driver/train/c1/img_48063.jpg,640,480,Comp,364,261,452,357
/home/candle/datasets/Mobile/Driver/train/c1/img_48068.jpg,640,480,Comp,448,130,513,222
/home/candle/datasets/Mobile/Driver/train/c1/img_48241.jpg,640,480,Comp,328,241,400,306
/home/candle/datasets/Mobile/Driver/train/c1/img_48353.jpg,640,480,Comp,440,112,510,217
/home/candle/datasets/Mobile/Driver/train/c1/img_4839.jpg,640,480,Comp,355,274,452,369
/home/candle/datasets/Mobile/Driver/train/c1/img_48599.jpg,640,480,Comp,352,201,424,280
/home/candle/datasets/Mobile/Driver/train/c1/img_48823.jpg,640,480,Comp,373,226,441,303
/home/candle/datasets/Mobile/Driver/train/c1/img_48850.jpg,640,480,Comp,383,211,462,290
/home/candle/datasets/Mobile/Driver/train/c1/img_48935.jpg,640,480,Comp,359,231,433,304
/home/candle/datasets/Mobile/Driver/train/c1/img_49010.jpg,640,480,Comp,320,247,399,340
/home/candle/datasets/Mobile/Driver/train/c1/img_4902.jpg,640,480,Comp,388,135,467,238
/home/candle/datasets/Mobile/Driver/train/c1/img_49027.jpg,640,480,Comp,285,252,376,335
/home/candle/datasets/Mobile/Driver/train/c1/img_49048.jpg,640,480,Comp,361,237,434,308
/home/candle/datasets/Mobile/Driver/train/c1/img_49061.jpg,640,480,Comp,369,197,446,277
/home/candle/datasets/Mobile/Driver/train/c1/img_49070.jpg,640,480,Comp,293,266,371,352
/home/candle/datasets/Mobile/Driver/train/c1/img_49094.jpg,640,480,Comp,359,340,442,393
/home/candle/datasets/Mobile/Driver/train/c1/img_49134.jpg,640,480,Comp,341,238,410,311
/home/candle/datasets/Mobile/Driver/train/c1/img_49167.jpg,640,480,Comp,395,185,472,262
/home/candle/datasets/Mobile/Driver/train/c1/img_49173.jpg,640,480,Comp,297,233,378,312
/home/candle/datasets/Mobile/Driver/train/c1/img_49212.jpg,640,480,Comp,380,304,470,416
/home/candle/datasets/Mobile/Driver/train/c1/img_49213.jpg,640,480,Comp,357,277,446,367
/home/candle/datasets/Mobile/Driver/train/c1/img_49250.jpg,640,480,Comp,386,118,452,220
/home/candle/datasets/Mobile/Driver/train/c1/img_49287.jpg,640,480,Comp,357,203,427,282
/home/candle/datasets/Mobile/Driver/train/c1/img_49336.jpg,640,480,Comp,354,226,424,297
/home/candle/datasets/Mobile/Driver/train/c1/img_49338.jpg,640,480,Comp,430,151,507,246
/home/candle/datasets/Mobile/Driver/train/c1/img_49415.jpg,640,480,Comp,348,240,421,313
/home/candle/datasets/Mobile/Driver/train/c1/img_49525.jpg,640,480,Comp,376,255,446,330
/home/candle/datasets/Mobile/Driver/train/c1/img_49556.jpg,640,480,Comp,360,226,439,326
/home/candle/datasets/Mobile/Driver/train/c1/img_49562.jpg,640,480,Comp,368,271,447,380
/home/candle/datasets/Mobile/Driver/train/c1/img_49639.jpg,640,480,Comp,345,233,417,295
/home/candle/datasets/Mobile/Driver/train/c1/img_49641.jpg,640,480,Comp,405,155,484,248
/home/candle/datasets/Mobile/Driver/train/c1/img_49674.jpg,640,480,Comp,347,204,419,287
/home/candle/datasets/Mobile/Driver/train/c1/img_49720.jpg,640,480,Comp,447,136,517,229
/home/candle/datasets/Mobile/Driver/train/c1/img_49793.jpg,640,480,Comp,291,238,367,308
/home/candle/datasets/Mobile/Driver/train/c1/img_49801.jpg,640,480,Comp,326,186,402,262
/home/candle/datasets/Mobile/Driver/train/c1/img_49811.jpg,640,480,Comp,341,209,407,274
/home/candle/datasets/Mobile/Driver/train/c1/img_50077.jpg,640,480,Comp,372,224,457,307
/home/candle/datasets/Mobile/Driver/train/c1/img_50132.jpg,640,480,Comp,368,247,425,302
/home/candle/datasets/Mobile/Driver/train/c1/img_50162.jpg,640,480,Comp,348,200,422,275
/home/candle/datasets/Mobile/Driver/train/c1/img_50283.jpg,640,480,Comp,379,256,460,320
/home/candle/datasets/Mobile/Driver/train/c1/img_50335.jpg,640,480,Comp,372,285,456,401
/home/candle/datasets/Mobile/Driver/train/c1/img_50362.jpg,640,480,Comp,342,262,434,355
/home/candle/datasets/Mobile/Driver/train/c1/img_50388.jpg,640,480,Comp,380,172,453,255
/home/candle/datasets/Mobile/Driver/train/c1/img_50448.jpg,640,480,Comp,326,252,406,344
/home/candle/datasets/Mobile/Driver/train/c1/img_50471.jpg,640,480,Comp,388,223,472,312
/home/candle/datasets/Mobile/Driver/train/c1/img_50651.jpg,640,480,Comp,385,301,497,372
/home/candle/datasets/Mobile/Driver/train/c1/img_5067.jpg,640,480,Comp,359,224,434,323
/home/candle/datasets/Mobile/Driver/train/c1/img_50710.jpg,640,480,Comp,446,132,514,226
/home/candle/datasets/Mobile/Driver/train/c1/img_50778.jpg,640,480,Comp,350,238,421,321
/home/candle/datasets/Mobile/Driver/train/c1/img_50839.jpg,640,480,Comp,476,262,575,336
/home/candle/datasets/Mobile/Driver/train/c1/img_5090.jpg,640,480,Comp,396,203,476,303
/home/candle/datasets/Mobile/Driver/train/c1/img_50914.jpg,640,480,Comp,402,131,464,220
/home/candle/datasets/Mobile/Driver/train/c1/img_51013.jpg,640,480,Comp,375,236,452,322
/home/candle/datasets/Mobile/Driver/train/c1/img_51087.jpg,640,480,Comp,364,218,438,296
/home/candle/datasets/Mobile/Driver/train/c1/img_51101.jpg,640,480,Comp,415,152,497,243
/home/candle/datasets/Mobile/Driver/train/c1/img_5114.jpg,640,480,Comp,408,159,488,248
/home/candle/datasets/Mobile/Driver/train/c1/img_51195.jpg,640,480,Comp,406,191,484,262
/home/candle/datasets/Mobile/Driver/train/c1/img_51227.jpg,640,480,Comp,419,192,501,271
/home/candle/datasets/Mobile/Driver/train/c1/img_51275.jpg,640,480,Comp,402,127,465,220
/home/candle/datasets/Mobile/Driver/train/c1/img_5135.jpg,640,480,Comp,361,229,425,313
/home/candle/datasets/Mobile/Driver/train/c1/img_51383.jpg,640,480,Comp,305,239,385,311
/home/candle/datasets/Mobile/Driver/train/c1/img_51416.jpg,640,480,Comp,375,320,476,405
/home/candle/datasets/Mobile/Driver/train/c1/img_51439.jpg,640,480,Comp,402,185,481,256
/home/candle/datasets/Mobile/Driver/train/c1/img_5145.jpg,640,480,Comp,313,219,378,286
/home/candle/datasets/Mobile/Driver/train/c1/img_51487.jpg,640,480,Comp,316,239,392,293
/home/candle/datasets/Mobile/Driver/train/c1/img_51515.jpg,640,480,Comp,349,233,422,297
/home/candle/datasets/Mobile/Driver/train/c1/img_51572.jpg,640,480,Comp,396,187,473,267
/home/candle/datasets/Mobile/Driver/train/c1/img_51578.jpg,640,480,Comp,369,312,486,401
/home/candle/datasets/Mobile/Driver/train/c1/img_51624.jpg,640,480,Comp,403,189,480,268
/home/candle/datasets/Mobile/Driver/train/c1/img_51643.jpg,640,480,Comp,363,236,433,309
/home/candle/datasets/Mobile/Driver/train/c1/img_51649.jpg,640,480,Comp,351,218,422,318
/home/candle/datasets/Mobile/Driver/train/c1/img_51655.jpg,640,480,Comp,376,272,470,345
/home/candle/datasets/Mobile/Driver/train/c1/img_51681.jpg,640,480,Comp,352,228,425,300
/home/candle/datasets/Mobile/Driver/train/c1/img_51709.jpg,640,480,Comp,375,236,446,307
/home/candle/datasets/Mobile/Driver/train/c1/img_51786.jpg,640,480,Comp,316,231,401,333
/home/candle/datasets/Mobile/Driver/train/c1/img_51806.jpg,640,480,Comp,354,247,426,307
/home/candle/datasets/Mobile/Driver/train/c1/img_51808.jpg,640,480,Comp,410,179,503,258
/home/candle/datasets/Mobile/Driver/train/c1/img_51830.jpg,640,480,Comp,304,238,385,310
/home/candle/datasets/Mobile/Driver/train/c1/img_51862.jpg,640,480,Comp,383,234,453,309
/home/candle/datasets/Mobile/Driver/train/c1/img_51876.jpg,640,480,Comp,334,239,410,333
/home/candle/datasets/Mobile/Driver/train/c1/img_51908.jpg,640,480,Comp,345,238,415,312
/home/candle/datasets/Mobile/Driver/train/c1/img_51916.jpg,640,480,Comp,291,227,364,299
/home/candle/datasets/Mobile/Driver/train/c1/img_5196.jpg,640,480,Comp,366,230,442,302
/home/candle/datasets/Mobile/Driver/train/c1/img_52034.jpg,640,480,Comp,326,251,406,346
/home/candle/datasets/Mobile/Driver/train/c1/img_52037.jpg,640,480,Comp,394,186,470,262
/home/candle/datasets/Mobile/Driver/train/c1/img_52067.jpg,640,480,Comp,413,305,514,378
/home/candle/datasets/Mobile/Driver/train/c1/img_52088.jpg,640,480,Comp,358,281,449,366
/home/candle/datasets/Mobile/Driver/train/c1/img_52125.jpg,640,480,Comp,373,256,452,321
/home/candle/datasets/Mobile/Driver/train/c1/img_5213.jpg,640,480,Comp,359,229,432,299
/home/candle/datasets/Mobile/Driver/train/c1/img_52146.jpg,640,480,Comp,399,121,464,219
/home/candle/datasets/Mobile/Driver/train/c1/img_52165.jpg,640,480,Comp,393,209,471,289
/home/candle/datasets/Mobile/Driver/train/c1/img_52168.jpg,640,480,Comp,354,283,438,369
/home/candle/datasets/Mobile/Driver/train/c1/img_52240.jpg,640,480,Comp,355,205,427,281
/home/candle/datasets/Mobile/Driver/train/c1/img_52250.jpg,640,480,Comp,348,239,422,296
/home/candle/datasets/Mobile/Driver/train/c1/img_52272.jpg,640,480,Comp,299,241,381,309
/home/candle/datasets/Mobile/Driver/train/c1/img_52348.jpg,640,480,Comp,328,253,407,346
/home/candle/datasets/Mobile/Driver/train/c1/img_52415.jpg,640,480,Comp,348,263,418,321
/home/candle/datasets/Mobile/Driver/train/c1/img_5242.jpg,640,480,Comp,282,258,371,343
/home/candle/datasets/Mobile/Driver/train/c1/img_52434.jpg,640,480,Comp,345,213,413,315
/home/candle/datasets/Mobile/Driver/train/c1/img_52480.jpg,640,480,Comp,360,267,439,375
/home/candle/datasets/Mobile/Driver/train/c1/img_52495.jpg,640,480,Comp,356,230,429,299
/home/candle/datasets/Mobile/Driver/train/c1/img_52608.jpg,640,480,Comp,356,227,427,321
/home/candle/datasets/Mobile/Driver/train/c1/img_5261.jpg,640,480,Comp,352,266,460,364
/home/candle/datasets/Mobile/Driver/train/c1/img_52623.jpg,640,480,Comp,324,230,395,289
/home/candle/datasets/Mobile/Driver/train/c1/img_5266.jpg,640,480,Comp,303,246,385,316
/home/candle/datasets/Mobile/Driver/train/c1/img_5280.jpg,640,480,Comp,366,273,449,386
/home/candle/datasets/Mobile/Driver/train/c1/img_52886.jpg,640,480,Comp,392,279,483,356
/home/candle/datasets/Mobile/Driver/train/c1/img_52960.jpg,640,480,Comp,346,195,417,270
/home/candle/datasets/Mobile/Driver/train/c1/img_53010.jpg,640,480,Comp,414,145,487,239
/home/candle/datasets/Mobile/Driver/train/c1/img_53023.jpg,640,480,Comp,345,219,413,318
